Date,Customer ID,Product ID,Quantity
2014-10-26,1300,338,5
2014-10-27,870,272,4
2014-10-27,809,366,14
2014-10-27,944,352,5
2014-10-27,1018,440,10
2014-10-27,854,437,3
2014-10-27,1019,312,6
2014-10-27,1073,203,8
2014-10-28,938,213,10
2014-10-28,1062,165,11
2014-10-28,1069,249,14
2014-10-28,919,254,14
2014-10-28,962,360,2
2014-10-29,993,440,4
2014-10-29,837,267,13
2014-10-29,998,372,14
2014-10-29,896,116,9
2014-10-29,851,244,13
2014-10-29,795,295,13
2014-10-29,1173,184,3
2014-10-29,1145,167,1
2014-10-29,922,361,6
2014-10-29,1068,198,2
2014-10-30,945,310,1
2014-10-30,898,126,14
2014-10-30,906,442,5
2014-10-30,816,306,11
2014-10-30,#N/A,261,4
2014-10-30,839,374,2
2014-10-30,1057,361,10
2014-10-31,1017,368,4
2014-10-31,1145,260,9
2014-10-31,1033,231,4
2014-10-31,1051,486,1
2014-10-31,986,377,4
2014-10-31,877,282,3
2014-10-31,871,237,8
2014-10-31,1009,314,12
2014-10-31,853,136,3
2014-10-31,1131,470,12
2014-10-31,1092,225,9
2014-10-31,1547,337,8
2014-10-31,1165,443,2
2014-11-01,1012,295,10
2014-11-01,939,483,10
2014-11-01,1065,96,14
2014-11-01,989,276,4
2014-11-01,1044,223,2
2014-11-01,1512,485,9
2014-11-01,967,382,4
2014-11-01,1047,343,3
2014-11-02,1006,278,6
2014-11-02,1121,347,7
2014-11-02,801,375,1
2014-11-02,1003,216,10
2014-11-02,1239,372,7
2014-11-02,1239,357,6
2014-11-02,847,440,3
2014-11-02,1399,376,2
2014-11-02,976,95,2
2014-11-02,976,380,1
2014-11-03,1028,230,13
2014-11-03,1173,347,2
2014-11-03,1145,454,7
2014-11-03,1067,221,9
2014-11-03,1191,331,7
2014-11-03,926,390,12
2014-11-03,1130,350,4
2014-11-03,1426,195,3
2014-11-04,1109,206,4
2014-11-04,994,178,9
2014-11-04,965,343,1
2014-11-04,893,108,13
2014-11-04,961,407,12
2014-11-04,813,477,9
2014-11-04,1043,412,1
2014-11-04,1106,353,7
2014-11-04,845,475,6
2014-11-04,845,116,4
2014-11-04,1106,297,4
2014-11-04,845,288,2
2014-11-05,825,428,4
2014-11-05,1099,282,13
2014-11-05,889,338,5
2014-11-05,1036,123,5
2014-11-05,1294,171,3
2014-11-05,1036,237,2
2014-11-06,973,235,4
2014-11-06,1162,288,7
2014-11-06,882,185,10
2014-11-07,1161,400,2
2014-11-07,1131,#N/A,12
2014-11-07,1184,130,9
2014-11-07,1119,293,14
2014-11-07,896,352,1
2014-11-07,960,265,14
2014-11-07,956,102,4
2014-11-07,1100,427,7
2014-11-08,878,439,14
2014-11-08,823,211,3
2014-11-08,822,447,7
2014-11-08,949,316,5
2014-11-08,1130,228,6
2014-11-08,927,291,4
2014-11-08,818,390,13
2014-11-08,882,186,1
2014-11-08,798,486,3
2014-11-09,905,465,2
2014-11-09,914,201,14
2014-11-09,1011,430,3
2014-11-09,942,492,11
2014-11-09,1081,462,10
2014-11-09,1003,283,14
2014-11-09,1114,386,14
2014-11-09,865,97,3
2014-11-09,1038,121,6
2014-11-09,1027,187,7
2014-11-09,921,215,5
2014-11-09,1080,422,12
2014-11-09,1120,139,3
2014-11-09,1179,199,9
2014-11-09,868,429,4
2014-11-10,844,208,6
2014-11-10,963,160,10
2014-11-10,822,255,10
2014-11-10,1141,118,4
2014-11-10,1159,363,12
2014-11-10,897,154,3
2014-11-10,899,281,3
2014-11-10,993,414,5
2014-11-10,843,308,10
2014-11-10,1021,321,14
2014-11-10,1070,283,2
2014-11-10,1226,397,8
2014-11-10,1226,217,1
2014-11-11,1104,145,2
2014-11-11,887,152,12
2014-11-11,894,252,6
2014-11-11,887,110,8
2014-11-11,960,158,6
2014-11-11,842,171,8
2014-11-11,1338,362,9
2014-11-11,1135,178,7
2014-11-11,963,506,3
2014-11-11,946,339,2
2014-11-11,963,455,2
2014-11-12,1071,453,6
2014-11-12,994,138,1
2014-11-12,1023,117,13
2014-11-12,1119,364,6
2014-11-12,806,131,8
2014-11-12,970,468,12
2014-11-12,1361,208,3
2014-11-12,802,174,2
2014-11-13,1148,393,14
2014-11-13,982,342,2
2014-11-13,813,288,10
2014-11-13,987,409,6
2014-11-13,822,377,5
2014-11-13,1186,97,14
2014-11-13,807,101,6
2014-11-13,930,323,14
2014-11-13,926,130,4
2014-11-13,856,441,8
2014-11-13,852,474,8
2014-11-14,1192,99,6
2014-11-14,807,213,3
2014-11-14,812,180,14
2014-11-14,868,175,2
2014-11-14,1253,353,7
2014-11-15,938,98,6
2014-11-15,1112,406,1
2014-11-15,1335,208,3
2014-11-16,913,281,1
2014-11-16,945,325,1
2014-11-16,1131,169,12
2014-11-16,1002,309,11
2014-11-16,920,168,9
2014-11-16,1119,156,2
2014-11-16,807,344,10
2014-11-16,850,134,13
2014-11-16,1081,179,2
2014-11-16,895,480,4
2014-11-16,1086,321,2
2014-11-17,1140,127,13
2014-11-17,911,445,11
2014-11-17,921,341,13
2014-11-17,1159,292,11
2014-11-17,802,344,4
2014-11-17,886,440,3
2014-11-17,941,468,13
2014-11-17,844,130,2
2014-11-18,798,159,4
2014-11-18,867,345,5
2014-11-18,899,477,2
2014-11-18,964,249,11
2014-11-18,886,354,6
2014-11-18,1172,499,2
2014-11-19,891,118,6
2014-11-19,1083,364,2
2014-11-19,845,341,1
2014-11-19,933,223,4
2014-11-19,840,117,4
2014-11-19,1134,180,3
2014-11-19,863,99,5
2014-11-19,1153,279,10
2014-11-19,1056,200,14
2014-11-19,845,99,6
2014-11-19,1436,437,7
2014-11-19,1298,500,5
2014-11-19,1298,449,4
2014-11-19,1486,397,3
2014-11-19,1298,165,2
2014-11-19,1226,184,1
2014-11-20,1177,197,12
2014-11-20,966,437,6
2014-11-20,1124,352,4
2014-11-20,1072,395,5
2014-11-20,1047,224,12
2014-11-20,1028,399,9
2014-11-20,1163,487,14
2014-11-20,1064,486,6
2014-11-21,1046,341,10
2014-11-21,827,235,10
2014-11-21,947,189,5
2014-11-21,1102,108,2
2014-11-21,965,98,3
2014-11-21,1147,255,7
2014-11-21,919,128,4
2014-11-21,1142,111,14
2014-11-21,1575,504,5
2014-11-21,1369,440,1
2014-11-21,1461,107,1
2014-11-22,1008,245,1
2014-11-22,888,459,3
2014-11-22,959,278,6
2014-11-22,1025,435,6
2014-11-22,1000,261,4
2014-11-22,1050,153,12
2014-11-22,974,412,10
2014-11-23,795,421,12
2014-11-23,870,424,11
2014-11-23,1052,402,7
2014-11-23,1005,382,9
2014-11-23,972,479,2
2014-11-23,849,391,6
2014-11-23,1125,455,3
2014-11-23,1137,374,2
2014-11-23,1175,207,7
2014-11-23,865,195,1
2014-11-24,959,396,14
2014-11-24,1183,488,9
2014-11-24,1068,177,6
2014-11-24,1047,284,14
2014-11-24,1165,186,13
2014-11-24,1324,144,7
2014-11-24,1265,339,5
2014-11-24,1231,424,4
2014-11-25,1073,369,2
2014-11-25,1028,422,6
2014-11-25,1091,488,5
2014-11-25,1059,442,9
2014-11-25,1191,178,11
2014-11-25,850,201,1
2014-11-25,895,134,6
2014-11-25,1324,375,5
2014-11-25,1156,141,3
2014-11-26,869,195,12
2014-11-26,1150,114,3
2014-11-26,964,216,9
2014-11-26,1177,485,4
2014-11-26,1125,451,11
2014-11-26,943,402,12
2014-11-26,1086,137,5
2014-11-26,1152,454,4
2014-11-26,1204,321,4
2014-11-26,873,400,4
2014-11-27,992,359,8
2014-11-27,930,318,2
2014-11-27,1056,218,3
2014-11-27,927,435,6
2014-11-27,794,470,7
2014-11-27,883,424,10
2014-11-27,1137,442,3
2014-11-27,874,388,4
2014-11-27,917,102,14
2014-11-27,944,248,4
2014-11-27,925,151,4
2014-11-28,1017,293,12
2014-11-28,887,389,10
2014-11-28,878,380,13
2014-11-28,953,142,1
2014-11-28,1180,216,13
2014-11-28,849,449,11
2014-11-28,1033,200,7
2014-11-28,1060,318,5
2014-11-29,969,185,13
2014-11-29,1083,220,3
2014-11-29,1052,174,3
2014-11-29,1037,462,4
2014-11-29,1107,317,4
2014-11-29,930,118,9
2014-11-29,1554,492,2
2014-11-30,870,355,13
2014-11-30,902,146,2
2014-11-30,1164,101,8
2014-11-30,1080,181,5
2014-11-30,1066,416,7
2014-11-30,1162,369,3
2014-11-30,858,171,4
2014-12-01,994,432,3
2014-12-01,1168,242,4
2014-12-01,831,249,8
2014-12-01,1149,284,13
2014-12-01,1048,319,10
2014-12-01,1082,259,3
2014-12-01,1014,235,3
2014-12-01,1041,378,4
2014-12-01,1305,245,2
2014-12-01,1287,485,2
2014-12-02,1016,125,14
2014-12-02,824,145,13
2014-12-02,899,254,7
2014-12-02,944,387,4
2014-12-02,1056,164,5
2014-12-02,999,362,13
2014-12-02,1184,482,7
2014-12-02,1080,308,10
2014-12-02,1403,128,5
2014-12-02,906,205,4
2014-12-02,1122,100,1
2014-12-03,1045,118,7
2014-12-03,1038,459,1
2014-12-03,829,117,11
2014-12-03,811,218,5
2014-12-03,879,344,14
2014-12-03,1155,390,12
2014-12-03,1510,465,4
2014-12-04,817,276,2
2014-12-04,1019,343,12
2014-12-04,794,118,3
2014-12-04,1108,343,10
2014-12-04,808,200,4
2014-12-04,840,244,7
2014-12-04,1133,275,10
2014-12-04,1169,343,2
2014-12-05,1178,401,1
2014-12-05,1158,472,1
2014-12-05,823,125,9
2014-12-05,1073,261,9
2014-12-05,1100,190,5
2014-12-05,1125,213,9
2014-12-05,812,183,12
2014-12-05,841,346,5
2014-12-05,1098,330,14
2014-12-05,1504,229,7
2014-12-05,1402,430,4
2014-12-05,1062,384,2
2014-12-05,1062,388,1
2014-12-06,1029,467,9
2014-12-06,882,163,5
2014-12-06,807,108,5
2014-12-06,1154,492,11
2014-12-06,889,205,9
2014-12-06,1132,120,5
2014-12-06,1188,330,4
2014-12-07,898,141,12
2014-12-07,802,162,10
2014-12-07,1185,478,10
2014-12-08,1132,376,14
2014-12-08,1182,475,10
2014-12-08,965,433,2
2014-12-08,1122,205,1
2014-12-08,1022,305,12
2014-12-08,945,149,3
2014-12-08,1058,373,7
2014-12-08,866,293,9
2014-12-08,976,488,4
2014-12-08,1178,223,2
2014-12-08,794,266,8
2014-12-08,999,340,13
2014-12-08,1433,218,10
2014-12-08,1433,444,3
2014-12-09,1188,110,9
2014-12-09,911,398,4
2014-12-09,1015,255,6
2014-12-09,1130,193,1
2014-12-09,813,201,14
2014-12-09,1124,174,12
2014-12-09,967,412,11
2014-12-09,834,485,8
2014-12-09,1341,246,4
2014-12-10,904,420,14
2014-12-10,1181,216,14
2014-12-10,796,258,13
2014-12-10,1169,250,10
2014-12-10,1017,381,9
2014-12-10,1001,225,9
2014-12-11,883,462,4
2014-12-11,1056,298,12
2014-12-11,910,396,5
2014-12-11,1183,236,10
2014-12-11,998,156,11
2014-12-11,903,424,4
2014-12-11,1130,385,11
2014-12-12,982,407,6
2014-12-12,881,277,9
2014-12-12,1005,311,12
2014-12-12,1005,424,1
2014-12-12,953,429,1
2014-12-12,1053,198,6
2014-12-12,929,315,1
2014-12-12,929,322,12
2014-12-13,1101,395,13
2014-12-13,1178,387,11
2014-12-13,832,483,13
2014-12-13,1042,492,7
2014-12-13,1084,449,1
2014-12-13,925,119,1
2014-12-13,826,293,12
2014-12-13,1041,329,7
2014-12-13,892,130,8
2014-12-13,820,341,2
2014-12-14,837,242,10
2014-12-14,1058,224,1
2014-12-14,809,309,4
2014-12-14,1161,271,4
2014-12-14,1549,178,3
2014-12-14,1368,186,1
2014-12-15,830,113,10
2014-12-15,1117,352,3
2014-12-15,1078,300,7
2014-12-15,933,99,7
2014-12-15,890,402,6
2014-12-15,1034,326,3
2014-12-16,1124,492,3
2014-12-16,891,482,4
2014-12-16,1161,427,3
2014-12-16,938,485,12
2014-12-16,1035,255,3
2014-12-16,1221,126,5
2014-12-16,1221,507,4
2014-12-16,1420,216,4
2014-12-16,918,130,2
2014-12-17,912,413,9
2014-12-17,1143,224,14
2014-12-17,848,229,13
2014-12-17,808,139,10
2014-12-18,1060,173,11
2014-12-18,826,390,9
2014-12-18,1069,138,10
2014-12-18,1088,113,7
2014-12-18,1150,280,10
2014-12-18,851,312,2
2014-12-18,1131,299,2
2014-12-18,866,422,5
2014-12-18,1018,437,12
2014-12-18,1044,379,1
2014-12-18,920,114,10
2014-12-18,941,423,14
2014-12-18,956,234,13
2014-12-18,878,270,10
2014-12-18,1123,309,10
2014-12-18,1116,171,12
2014-12-18,1138,188,11
2014-12-19,973,159,5
2014-12-19,855,104,9
2014-12-19,1513,175,5
2014-12-19,1470,391,5
2014-12-19,1470,396,4
2014-12-19,1130,433,3
2014-12-20,1040,286,10
2014-12-20,1068,102,4
2014-12-20,1064,382,7
2014-12-20,1182,112,4
2014-12-20,1020,376,8
2014-12-20,1156,471,8
2014-12-20,861,314,9
2014-12-20,1064,374,9
2014-12-20,1037,240,3
2014-12-20,1018,290,6
2014-12-20,956,152,11
2014-12-20,830,460,2
2014-12-20,854,373,2
2014-12-20,918,161,13
2014-12-20,995,149,2
2014-12-20,899,360,8
2014-12-20,1430,135,7
2014-12-20,1106,223,5
2014-12-20,1087,205,3
2014-12-21,924,441,11
2014-12-21,920,224,14
2014-12-21,892,381,14
2014-12-21,1038,410,11
2014-12-21,1171,184,10
2014-12-21,1163,165,5
2014-12-22,918,254,4
2014-12-22,797,213,14
2014-12-22,1060,331,11
2014-12-22,813,294,7
2014-12-22,857,346,14
2014-12-22,798,483,13
2014-12-22,1119,348,5
2014-12-22,1177,287,14
2014-12-22,1057,402,10
2014-12-22,1116,271,3
2014-12-22,#N/A,103,13
2014-12-22,842,261,9
2014-12-23,843,252,9
2014-12-23,939,96,1
2014-12-23,940,141,1
2014-12-23,994,362,13
2014-12-23,1129,346,11
2014-12-23,1149,250,6
2014-12-23,832,328,6
2014-12-23,875,377,12
2014-12-23,866,225,6
2014-12-23,1056,251,9
2014-12-24,868,240,13
2014-12-24,1059,379,12
2014-12-24,915,429,10
2014-12-24,1084,251,1
2014-12-24,1007,404,11
2014-12-24,874,457,12
2014-12-24,985,154,5
2014-12-24,1108,328,7
2014-12-24,1108,231,3
2014-12-24,1108,369,3
2014-12-25,911,425,9
2014-12-25,1000,464,2
2014-12-25,835,333,8
2014-12-25,851,396,11
2014-12-26,1069,101,5
2014-12-26,991,173,11
2014-12-26,1090,368,7
2014-12-26,913,445,1
2014-12-26,838,115,6
2014-12-26,812,367,9
2014-12-27,1079,364,2
2014-12-27,866,317,3
2014-12-27,880,394,6
2014-12-27,916,102,10
2014-12-27,965,454,3
2014-12-27,1163,232,2
2014-12-27,817,415,6
2014-12-27,1104,454,4
2014-12-27,934,365,1
2014-12-27,894,399,3
2014-12-27,1551,193,5
2014-12-28,1129,285,14
2014-12-28,1040,276,2
2014-12-28,1066,444,10
2014-12-28,1115,468,10
2014-12-28,1145,405,8
2014-12-29,964,210,14
2014-12-29,983,492,7
2014-12-29,1021,322,8
2014-12-29,797,161,2
2014-12-29,1067,483,11
2014-12-29,892,169,13
2014-12-29,917,295,6
2014-12-29,1050,128,4
2014-12-29,1025,351,4
2014-12-29,917,362,3
2014-12-29,1414,501,3
2014-12-30,1125,192,6
2014-12-30,936,420,2
2014-12-30,874,433,14
2014-12-30,1172,124,13
2014-12-30,1154,348,5
2014-12-30,1427,400,6
2014-12-30,977,341,3
2014-12-30,977,415,2
2014-12-30,977,205,2
2014-12-30,931,236,2
2014-12-31,1027,144,7
2014-12-31,854,261,8
2014-12-31,1184,105,13
2014-12-31,921,407,9
2014-12-31,827,399,3
2014-12-31,1051,446,14
2014-12-31,1062,350,3
2014-12-31,939,101,7
2014-12-31,1342,502,7
2014-12-31,1214,154,4
2014-12-31,1006,103,3
2014-12-31,1230,204,3
2015-01-01,1093,490,12
2015-01-01,1113,116,7
2015-01-01,965,198,8
2015-01-01,1152,152,5
2015-01-01,903,268,11
2015-01-01,796,368,10
2015-01-01,1147,310,13
2015-01-02,1077,462,7
2015-01-02,838,340,6
2015-01-02,877,282,9
2015-01-02,1159,181,10
2015-01-02,857,298,9
2015-01-02,840,#N/A,9
2015-01-02,1178,415,7
2015-01-02,1153,194,12
2015-01-02,828,265,9
2015-01-02,828,436,3
2015-01-02,828,97,2
2015-01-03,1042,331,3
2015-01-03,1086,253,12
2015-01-03,933,130,14
2015-01-03,866,217,12
2015-01-03,936,293,1
2015-01-03,1052,101,12
2015-01-03,1108,368,6
2015-01-03,1135,190,14
2015-01-03,1006,160,9
2015-01-03,1142,154,8
2015-01-03,1337,193,5
2015-01-04,1176,104,12
2015-01-04,1015,241,5
2015-01-04,1131,238,1
2015-01-04,1168,358,12
2015-01-04,802,162,8
2015-01-04,905,417,6
2015-01-04,908,400,6
2015-01-05,942,181,6
2015-01-05,1069,283,13
2015-01-05,978,432,6
2015-01-05,1060,308,12
2015-01-05,999,450,2
2015-01-05,864,268,11
2015-01-06,1141,354,11
2015-01-06,898,352,10
2015-01-06,1058,466,4
2015-01-06,894,456,3
2015-01-06,955,402,5
2015-01-07,1123,258,11
2015-01-07,1116,407,2
2015-01-07,926,335,14
2015-01-08,878,398,11
2015-01-08,870,168,8
2015-01-08,987,104,9
2015-01-08,1090,157,10
2015-01-08,805,360,3
2015-01-08,809,411,1
2015-01-08,1040,171,13
2015-01-08,925,389,1
2015-01-09,1077,490,5
2015-01-09,1082,415,4
2015-01-09,813,128,7
2015-01-09,1108,269,8
2015-01-09,905,138,4
2015-01-09,1038,272,14
2015-01-09,895,187,13
2015-01-09,980,325,13
2015-01-09,873,128,10
2015-01-09,910,411,14
2015-01-09,800,463,1
2015-01-09,1152,105,13
2015-01-09,882,171,7
2015-01-10,940,453,3
2015-01-10,1150,485,13
2015-01-10,985,461,1
2015-01-10,950,150,7
2015-01-10,1093,391,6
2015-01-10,843,457,9
2015-01-10,1163,484,12
2015-01-10,826,145,10
2015-01-11,813,339,3
2015-01-11,865,369,14
2015-01-11,1028,176,9
2015-01-11,1122,396,11
2015-01-11,797,142,3
2015-01-12,1025,159,3
2015-01-12,1010,387,5
2015-01-12,1191,105,3
2015-01-12,918,96,14
2015-01-12,973,265,8
2015-01-12,1455,348,4
2015-01-12,1455,404,3
2015-01-12,1455,507,2
2015-01-12,1455,108,2
2015-01-13,813,431,12
2015-01-13,1023,241,1
2015-01-13,800,180,10
2015-01-13,1172,351,9
2015-01-13,938,128,13
2015-01-13,1119,402,14
2015-01-13,1167,493,7
2015-01-13,970,306,8
2015-01-13,932,442,2
2015-01-14,944,277,7
2015-01-14,1048,105,7
2015-01-14,968,386,12
2015-01-14,1156,217,8
2015-01-15,1084,371,3
2015-01-15,1012,266,12
2015-01-15,1087,413,7
2015-01-16,1137,422,4
2015-01-16,870,123,7
2015-01-16,814,480,6
2015-01-16,1068,193,5
2015-01-16,1128,371,6
2015-01-16,1045,418,5
2015-01-16,799,298,6
2015-01-16,1179,430,3
2015-01-16,946,118,9
2015-01-17,1189,159,8
2015-01-17,878,175,8
2015-01-17,850,118,7
2015-01-17,1156,268,2
2015-01-17,967,224,10
2015-01-17,1192,215,6
2015-01-18,833,140,1
2015-01-18,1038,342,4
2015-01-18,859,415,10
2015-01-18,1074,451,3
2015-01-18,1059,402,8
2015-01-19,1039,468,14
2015-01-19,910,152,14
2015-01-19,876,418,12
2015-01-19,1046,170,4
2015-01-19,1128,311,9
2015-01-19,843,203,5
2015-01-19,1147,384,1
2015-01-20,898,185,11
2015-01-20,1088,#N/A,9
2015-01-20,930,373,9
2015-01-20,1024,248,8
2015-01-20,1125,373,2
2015-01-20,980,316,8
2015-01-20,854,413,14
2015-01-20,981,437,12
2015-01-20,906,422,8
2015-01-20,893,452,8
2015-01-20,939,312,6
2015-01-21,1153,436,5
2015-01-21,879,448,3
2015-01-21,1132,441,4
2015-01-21,1006,314,2
2015-01-22,968,468,2
2015-01-22,1174,167,6
2015-01-22,929,210,12
2015-01-22,1135,431,10
2015-01-22,909,226,14
2015-01-22,976,372,2
2015-01-22,954,461,5
2015-01-23,1040,258,10
2015-01-23,994,354,6
2015-01-23,1174,250,8
2015-01-23,1075,380,3
2015-01-23,958,394,8
2015-01-24,800,449,14
2015-01-24,1134,149,5
2015-01-24,1078,166,9
2015-01-24,901,329,11
2015-01-24,1164,176,10
2015-01-24,1042,476,9
2015-01-24,1101,225,4
2015-01-24,837,351,2
2015-01-25,1170,375,14
2015-01-25,1078,463,11
2015-01-25,1085,488,3
2015-01-25,1037,272,7
2015-01-25,851,244,5
2015-01-25,877,450,1
2015-01-25,1184,345,11
2015-01-25,826,301,6
2015-01-25,878,185,7
2015-01-26,859,362,4
2015-01-26,960,481,11
2015-01-27,1111,116,4
2015-01-27,840,365,1
2015-01-27,945,373,5
2015-01-27,928,171,11
2015-01-27,911,320,2
2015-01-27,1110,432,5
2015-01-27,1077,448,9
2015-01-27,960,136,14
2015-01-27,907,347,4
2015-01-27,907,420,1
2015-01-28,998,95,10
2015-01-28,991,483,3
2015-01-28,1175,289,12
2015-01-28,1158,478,6
2015-01-28,809,449,13
2015-01-28,904,156,10
2015-01-28,1064,349,6
2015-01-29,1146,109,5
2015-01-29,928,208,2
2015-01-29,1186,483,9
2015-01-30,893,245,13
2015-01-30,962,99,5
2015-01-30,946,191,10
2015-01-30,1190,296,13
2015-01-30,905,308,11
2015-01-30,1089,438,3
2015-01-30,1163,259,8
2015-01-30,1159,421,9
2015-01-30,865,425,5
2015-01-30,1053,114,7
2015-01-30,1047,216,5
2015-01-30,905,365,8
2015-01-30,1168,261,3
2015-01-31,1019,313,1
2015-01-31,819,446,14
2015-01-31,1146,484,3
2015-01-31,885,289,10
2015-01-31,896,374,2
2015-02-01,920,222,10
2015-02-01,1186,163,9
2015-02-01,1081,140,10
2015-02-01,1167,114,6
2015-02-01,1093,342,3
2015-02-01,942,207,10
2015-02-01,1024,207,14
2015-02-02,986,441,13
2015-02-02,875,311,2
2015-02-02,1003,247,2
2015-02-02,1086,346,5
2015-02-02,1157,116,5
2015-02-02,1037,132,13
2015-02-02,1012,168,3
2015-02-02,853,272,3
2015-02-03,1164,100,3
2015-02-03,860,281,5
2015-02-03,1091,262,6
2015-02-03,926,239,3
2015-02-04,798,445,9
2015-02-04,1175,116,12
2015-02-04,865,101,10
2015-02-04,807,371,10
2015-02-04,802,312,2
2015-02-04,1063,382,12
2015-02-04,1070,385,6
2015-02-04,862,166,14
2015-02-05,1109,228,7
2015-02-05,803,176,14
2015-02-05,1106,438,12
2015-02-05,938,439,2
2015-02-06,804,418,7
2015-02-06,1080,220,4
2015-02-06,1103,179,7
2015-02-06,1151,113,7
2015-02-06,926,329,12
2015-02-06,1166,459,1
2015-02-06,1107,170,14
2015-02-06,1069,376,10
2015-02-06,1036,412,9
2015-02-06,1023,267,9
2015-02-06,1445,201,2
2015-02-07,908,445,7
2015-02-07,828,96,12
2015-02-07,1041,488,7
2015-02-07,1181,154,2
2015-02-07,890,98,8
2015-02-07,856,114,12
2015-02-07,1030,412,8
2015-02-08,1001,203,10
2015-02-08,820,397,5
2015-02-08,1008,376,1
2015-02-08,830,257,3
2015-02-08,979,478,1
2015-02-08,1097,188,1
2015-02-08,1143,124,6
2015-02-08,1194,468,3
2015-02-09,1073,492,3
2015-02-09,1162,379,2
2015-02-09,1108,95,12
2015-02-09,1080,490,7
2015-02-09,1046,112,14
2015-02-09,1050,352,4
2015-02-09,1123,171,11
2015-02-09,1199,147,6
2015-02-09,1360,127,2
2015-02-10,1023,292,13
2015-02-10,984,451,8
2015-02-10,1094,411,9
2015-02-10,947,338,12
2015-02-10,1012,276,4
2015-02-10,1045,321,5
2015-02-10,1081,281,7
2015-02-10,1092,354,7
2015-02-10,1062,398,11
2015-02-11,1117,369,1
2015-02-11,874,239,7
2015-02-11,1066,152,9
2015-02-11,893,393,10
2015-02-11,1080,198,7
2015-02-12,904,231,7
2015-02-12,1000,127,10
2015-02-12,863,128,1
2015-02-12,983,431,3
2015-02-12,1147,191,8
2015-02-13,1036,117,11
2015-02-13,974,414,12
2015-02-13,1179,371,1
2015-02-13,1054,351,6
2015-02-13,830,374,11
2015-02-13,823,345,13
2015-02-13,1112,376,12
2015-02-13,1151,143,12
2015-02-13,840,292,6
2015-02-13,1165,148,2
2015-02-14,848,216,4
2015-02-14,1051,357,8
2015-02-14,1169,331,3
2015-02-14,841,326,3
2015-02-14,1039,334,6
2015-02-14,1160,195,9
2015-02-14,1150,291,3
2015-02-14,1167,119,6
2015-02-14,1103,112,7
2015-02-14,809,435,3
2015-02-14,809,195,3
2015-02-14,1225,424,1
2015-02-15,1007,307,3
2015-02-15,1036,248,11
2015-02-15,1172,374,14
2015-02-15,1038,217,3
2015-02-15,878,271,5
2015-02-15,860,351,7
2015-02-15,819,382,10
2015-02-15,1548,225,5
2015-02-15,1548,386,3
2015-02-15,1548,339,2
2015-02-16,856,402,14
2015-02-16,1108,449,12
2015-02-16,1090,391,12
2015-02-16,823,437,13
2015-02-17,1010,277,9
2015-02-17,805,366,1
2015-02-17,1012,373,2
2015-02-17,1098,157,13
2015-02-18,1052,176,6
2015-02-18,923,181,11
2015-02-18,987,346,7
2015-02-18,1067,341,4
2015-02-18,888,272,14
2015-02-18,1095,465,13
2015-02-18,1140,382,14
2015-02-18,1092,266,13
2015-02-18,1108,420,14
2015-02-18,1192,343,7
2015-02-18,903,169,8
2015-02-18,1110,367,12
2015-02-19,936,267,12
2015-02-19,983,409,8
2015-02-19,927,142,1
2015-02-19,911,249,6
2015-02-19,1068,225,8
2015-02-19,796,435,12
2015-02-19,824,357,14
2015-02-19,922,457,7
2015-02-19,862,277,12
2015-02-19,1044,335,9
2015-02-20,1167,323,4
2015-02-20,1138,118,1
2015-02-20,1130,98,2
2015-02-20,1188,367,12
2015-02-20,1049,102,13
2015-02-20,1043,206,8
2015-02-20,940,274,2
2015-02-20,1118,118,1
2015-02-21,1064,218,13
2015-02-21,917,288,12
2015-02-21,910,401,8
2015-02-21,839,434,11
2015-02-21,810,448,6
2015-02-21,1061,146,13
2015-02-22,800,165,8
2015-02-22,1068,376,13
2015-02-22,1181,175,13
2015-02-22,983,269,8
2015-02-23,1141,180,13
2015-02-23,1077,316,2
2015-02-23,919,140,11
2015-02-23,905,254,5
2015-02-23,1027,391,1
2015-02-23,1074,196,12
2015-02-24,1145,396,2
2015-02-24,1084,160,11
2015-02-24,812,317,5
2015-02-24,884,212,4
2015-02-25,995,171,1
2015-02-25,812,445,11
2015-02-25,965,288,2
2015-02-25,1154,229,1
2015-02-25,857,149,9
2015-02-25,810,204,4
2015-02-26,1001,259,1
2015-02-26,1063,254,6
2015-02-27,1059,228,8
2015-02-27,1152,364,4
2015-02-27,1019,397,5
2015-02-27,1173,210,12
2015-02-27,1466,156,9
2015-02-27,1311,464,2
2015-02-28,1159,395,1
2015-02-28,845,150,11
2015-02-28,1038,127,13
2015-02-28,1010,268,3
2015-02-28,1125,374,3
2015-02-28,847,234,2
2015-02-28,1107,387,8
2015-02-28,881,276,4
2015-02-28,1108,183,10
2015-03-01,925,338,8
2015-03-01,1159,292,9
2015-03-01,1029,402,9
2015-03-01,915,381,3
2015-03-01,1049,187,9
2015-03-01,1396,448,4
2015-03-01,1369,333,2
2015-03-02,815,401,12
2015-03-02,1049,332,2
2015-03-02,1079,375,4
2015-03-02,822,330,7
2015-03-02,801,442,2
2015-03-02,896,407,1
2015-03-02,1079,348,4
2015-03-02,893,187,2
2015-03-02,1179,342,3
2015-03-03,987,445,14
2015-03-03,839,466,13
2015-03-03,803,375,11
2015-03-03,996,274,2
2015-03-03,1183,257,2
2015-03-03,805,327,10
2015-03-04,1025,144,8
2015-03-04,868,135,11
2015-03-04,861,357,1
2015-03-04,1037,465,9
2015-03-04,1133,175,13
